Ensembl_ID	Control_3D_R1	Control_3D_R2	Control_3D_R3	SP_3D_R1	SP_3D_R2	SP_3D_R3	SP_12D_R1	SP_12D_R2	SP_12D_R3
ENSG00000202537	0	0	0	0	0	0	0	0	0
ENSG00000251974	0	0	0	0	0	0	0	0	0
ENSG00000115548	855	758	766	571	544	615	531	707	745
ENSG00000258984	0	3	0	2	0	1	1	0	4
ENSG00000251971	0	1	0	0	0	0	0	0	1
ENSG00000132330	160	117	123	121	121	143	139	143	148
ENSG00000144488	8	3	2	5	7	7	5	6	8
ENSG00000168427	15	15	5	15	29	25	7	22	22
ENSG00000178752	155	75	112	127	111	104	42	82	73
ENSG00000132323	484	321	381	388	354	426	347	463	489
ENSG00000225057	3	4	5	1	3	2	2	5	4
ENSG00000144485	309	182	198	423	488	355	442	547	585
ENSG00000132326	800	618	671	221	238	259	192	264	353
ENSG00000283635	12	15	14	4	0	3	1	0	6
ENSG00000232306	10	10	12	3	3	6	0	0	5
ENSG00000204104	625	475	459	533	527	528	487	643	779
ENSG00000279484	0	1	1	2	0	1	2	0	1
ENSG00000277986	0	0	0	0	0	0	0	0	0
ENSG00000284378	0	0	0	0	0	0	0	0	0
ENSG00000156973	378	250	277	378	400	353	377	438	524
ENSG00000237641	6	4	2	3	5	3	3	3	5
ENSG00000261096	5	7	4	6	1	5	0	6	10
ENSG00000260622	0	0	0	0	0	0	0	0	0
ENSG00000222246	0	0	0	0	0	0	0	0	0
ENSG00000163273	0	2	0	6	11	2	5	5	6
ENSG00000144535	575	405	512	432	437	498	417	555	546
ENSG00000227033	0	0	0	0	0	0	0	0	0
ENSG00000207626	0	0	0	1	0	0	0	0	0
ENSG00000251485	15	15	17	16	11	8	9	18	14
ENSG00000230122	1	2	0	0	0	0	0	0	1
ENSG00000275157	0	0	0	0	0	0	0	0	0
ENSG00000163283	0	0	0	2	5	4	1	5	4
ENSG00000224516	0	0	0	0	0	0	0	0	0
ENSG00000244280	1	0	0	0	2	3	2	2	1
ENSG00000163286	0	0	2	11	11	9	3	4	5
ENSG00000204121	0	0	0	2	4	0	2	0	1
ENSG00000237087	0	0	0	2	1	0	0	0	0
ENSG00000223788	0	0	0	0	0	0	0	0	0
ENSG00000163295	0	0	0	0	0	0	0	0	1
ENSG00000171551	6	4	7	23	18	29	4	5	45
ENSG00000237412	3	1	1	33	47	34	15	14	40
ENSG00000135902	5	1	8	3	3	1	1	1	1
ENSG00000196811	5	3	1	2	1	4	0	1	3
ENSG00000271179	0	0	0	0	0	0	0	0	0
ENSG00000225594	0	0	0	0	0	0	0	0	0
ENSG00000227745	0	0	0	0	0	0	0	0	0
ENSG00000239108	0	0	0	0	0	0	0	0	0
ENSG00000202174	0	0	0	0	0	0	0	0	0
ENSG00000221288	0	0	0	0	0	0	0	0	0
ENSG00000233786	0	0	1	0	0	1	0	0	1
ENSG00000230803	0	0	0	0	0	0	0	0	0
ENSG00000272769	1	1	1	2	5	2	0	1	6
ENSG00000230992	3	5	6	1	6	2	4	7	6
ENSG00000252705	0	0	0	0	0	0	0	0	0
ENSG00000232349	0	0	3	1	0	0	0	0	0
ENSG00000143952	1230	1028	892	826	810	752	664	790	1028
ENSG00000228079	0	0	0	0	0	0	0	0	0
ENSG00000197329	334	292	270	254	246	258	153	209	359
ENSG00000230923	0	0	0	0	0	0	0	0	0
ENSG00000270354	0	0	0	0	0	0	0	0	0
ENSG00000238012	0	0	0	0	0	0	0	0	0
ENSG00000238201	0	0	0	0	0	0	0	0	0
ENSG00000264297	0	0	0	0	0	0	0	0	0
ENSG00000283222	0	0	0	0	0	0	0	0	0
ENSG00000236148	0	1	1	1	0	0	0	1	1
ENSG00000251982	0	0	0	0	0	0	0	0	0
ENSG00000233143	0	1	0	5	2	3	0	4	9
ENSG00000278004	0	0	0	0	0	1	0	0	0
ENSG00000224414	0	0	0	0	0	0	0	0	0
ENSG00000231035	0	0	0	0	0	0	0	0	0
ENSG00000275458	0	0	0	0	0	0	0	0	0
ENSG00000231672	0	1	1	5	6	5	2	6	5
ENSG00000232408	0	0	0	0	0	0	0	0	0
ENSG00000277668	0	0	0	0	0	0	0	0	0
ENSG00000251757	0	0	0	0	0	0	0	0	0
ENSG00000214081	0	0	0	0	0	0	0	0	0
ENSG00000282944	0	0	0	0	0	0	0	0	0
ENSG00000240253	3	0	1	2	2	7	4	3	7
ENSG00000223349	1	0	2	0	0	1	1	1	2
ENSG00000173302	0	0	0	0	0	0	0	0	0
ENSG00000229797	0	0	0	0	0	0	0	0	0
ENSG00000232503	0	0	0	0	0	0	0	0	0
ENSG00000284604	0	0	0	0	0	0	0	0	0
ENSG00000227817	0	0	2	0	0	1	0	0	0
ENSG00000284706	0	0	0	0	0	0	0	0	0
ENSG00000224425	0	0	0	0	0	0	0	0	0
ENSG00000283303	0	0	0	0	0	0	0	0	0
ENSG00000233285	0	0	0	0	0	0	0	0	0
ENSG00000227275	0	0	0	0	0	0	0	0	0
ENSG00000235080	0	0	0	0	0	0	0	0	0
ENSG00000231777	0	0	0	0	0	0	0	0	0
ENSG00000284003	0	0	0	0	0	0	0	0	0
ENSG00000283865	0	0	0	0	0	0	0	0	0
ENSG00000227661	0	0	0	0	0	0	0	0	0
ENSG00000236590	0	0	0	0	0	0	0	0	0
ENSG00000234480	0	0	0	0	0	0	0	0	0
ENSG00000237910	0	0	0	0	0	0	0	0	0
ENSG00000234939	0	0	0	0	0	0	0	0	0
ENSG00000234576	0	0	0	0	0	0	0	0	0
ENSG00000226831	0	0	0	0	0	0	0	0	0
ENSG00000276460	0	0	0	0	0	0	0	0	0
ENSG00000223631	1	0	0	0	0	0	0	0	0
ENSG00000284659	0	0	0	0	0	0	0	0	0
ENSG00000214077	13	7	6	5	4	5	8	8	11
ENSG00000217950	0	0	1	0	0	1	2	0	0
ENSG00000232742	11	3	3	7	7	7	3	6	7
ENSG00000273073	1	2	1	0	1	0	1	0	1
ENSG00000173272	1242	830	995	642	655	568	632	832	963
ENSG00000075886	31	18	37	33	27	31	23	27	44
ENSG00000284149	0	0	0	0	0	0	0	0	0
ENSG00000136002	93	64	95	241	238	306	190	233	312
ENSG00000163331	0	0	0	0	1	0	0	0	0
ENSG00000040933	679	541	592	588	565	666	512	620	762
ENSG00000153165	5	3	3	2	1	2	5	5	5
ENSG00000115841	83	82	74	61	46	44	73	79	79
ENSG00000138078	1025	906	774	706	690	640	881	1122	1011
ENSG00000162924	180	201	144	148	103	148	134	152	173
ENSG00000218819	0	0	0	0	0	0	0	0	0
ENSG00000144199	139	107	149	110	135	123	96	123	150
ENSG00000128656	381	311	340	210	224	211	182	217	212
ENSG00000152256	158	146	136	185	159	164	153	167	187
ENSG00000080293	14	9	13	8	17	17	2	2	15
ENSG00000143870	7474	5527	6442	5988	6199	6487	5269	6900	7564
ENSG00000244474	0	0	0	0	0	0	0	0	0
ENSG00000115415	2635	2182	2135	1735	1733	1783	1936	2383	1958
ENSG00000138449	837	647	679	551	497	533	299	375	697
ENSG00000115687	434	319	400	355	354	475	341	488	404
ENSG00000144036	1231	925	997	1431	1414	1620	1363	1732	1870
ENSG00000135956	2277	1699	2021	2359	2264	2557	2175	2875	3293
ENSG00000115392	366	271	247	181	179	173	161	222	229
ENSG00000144524	679	507	625	479	488	529	488	663	598
ENSG00000168395	723	533	634	416	420	477	344	437	677
ENSG00000136698	0	0	0	0	0	0	0	0	0
ENSG00000169618	0	0	0	1	0	2	0	2	0
ENSG00000007001	1	2	2	2	1	0	2	1	2
ENSG00000135903	0	0	0	0	0	0	0	0	0
ENSG00000196862	3	7	2	1	4	1	2	2	0
ENSG00000238062	14	10	4	4	3	3	1	3	3
ENSG00000204128	866	627	650	412	366	349	295	358	575
ENSG00000261829	13	10	22	8	5	7	4	7	5
ENSG00000135914	16	6	9	2	1	5	2	8	4
ENSG00000201574	0	0	0	0	0	0	0	0	0
ENSG00000237039	12	8	11	18	9	20	11	16	11
ENSG00000263641	2	0	0	0	0	0	0	0	1
ENSG00000156966	223	142	204	202	218	220	161	199	288
ENSG00000172799	3	2	1	0	2	2	0	1	1
ENSG00000230047	0	0	0	0	0	1	0	0	0
ENSG00000233538	4	2	3	0	3	3	2	5	3
ENSG00000206885	0	0	0	0	0	0	0	0	0
ENSG00000207280	0	0	0	0	0	0	0	0	0
ENSG00000202400	0	0	0	0	0	0	0	1	0
ENSG00000283312	7	3	5	3	1	5	4	4	7
ENSG00000283491	11	10	4	2	1	3	1	6	4
ENSG00000223198	1	1	2	1	1	0	0	1	1
ENSG00000286942	0	0	0	1	0	1	2	0	2
ENSG00000171596	1	0	1	8	6	6	4	5	6
ENSG00000287049	7	4	6	3	4	1	5	2	2
ENSG00000142327	1637	1225	1698	1154	1278	1216	980	1373	1501
ENSG00000260942	70	38	77	39	35	35	22	38	53
ENSG00000142330	514	416	499	350	395	390	356	499	405
ENSG00000276949	0	0	0	0	0	0	0	0	0
ENSG00000185176	0	0	0	0	0	0	0	0	0
ENSG00000219159	0	0	0	0	0	0	0	0	0
ENSG00000274977	0	0	0	0	0	0	0	0	0
ENSG00000172482	0	0	0	0	0	0	0	0	0
ENSG00000172478	0	0	0	1	0	0	7	7	5
ENSG00000233392	0	0	0	0	0	0	0	0	0
ENSG00000223991	0	0	0	0	0	0	0	0	0
ENSG00000224490	2	0	0	0	0	0	0	0	0
ENSG00000238813	0	0	0	0	0	0	0	0	0
ENSG00000222376	0	0	0	0	0	0	0	0	0
ENSG00000152133	309	271	213	214	229	220	200	272	235
ENSG00000135925	2	0	0	3	1	2	3	0	2
ENSG00000228135	1	0	1	1	0	1	0	0	0
ENSG00000200029	1	0	0	1	0	0	0	0	0
ENSG00000235024	0	0	0	0	0	0	0	0	0
ENSG00000224928	1	4	0	0	0	5	0	1	3
ENSG00000171450	19	13	8	56	69	41	68	70	78
ENSG00000236445	0	0	0	0	0	0	0	0	0
ENSG00000163497	0	0	0	1	1	0	0	0	0
ENSG00000163499	0	0	0	0	0	2	0	1	1
ENSG00000198973	0	0	0	0	0	0	0	0	0
ENSG00000224090	0	0	0	0	0	0	0	0	0
ENSG00000181378	7	2	5	9	7	6	2	8	7
ENSG00000163501	2	0	1	1	0	0	0	3	1
ENSG00000264755	0	0	0	0	0	0	0	0	0
ENSG00000286606	3	1	2	5	0	2	1	2	4
ENSG00000280537	1	0	0	6	3	6	0	5	6
ENSG00000240317	0	0	0	0	0	0	0	0	0
ENSG00000213901	7	5	1	3	3	7	1	8	12
ENSG00000115649	720	561	690	475	478	536	563	771	659
ENSG00000144567	1724	1189	1445	1294	1404	1449	1202	1649	1855
ENSG00000158552	228	147	193	164	168	203	119	171	190
ENSG00000287529	0	0	0	1	0	1	0	0	0
ENSG00000115657	265	185	214	150	142	153	120	157	208
ENSG00000284820	15	12	10	8	4	13	11	8	9
ENSG00000198925	851	595	801	665	630	755	548	772	755
ENSG00000163516	810	557	579	538	555	619	388	463	749
ENSG00000163521	236	153	208	210	226	235	155	185	264
ENSG00000115661	767	506	719	503	536	641	409	488	624
ENSG00000243910	7	6	1	6	4	3	1	2	8
ENSG00000054356	9	2	2	8	8	11	17	20	45
ENSG00000207647	0	0	0	0	0	0	0	0	0
ENSG00000230432	0	0	0	0	0	0	0	0	0
ENSG00000182698	0	0	0	0	0	0	0	0	0
ENSG00000187736	149	96	115	78	78	70	62	98	92
ENSG00000234162	0	0	0	1	0	0	0	0	0
ENSG00000119147	0	0	0	0	0	0	0	0	0
ENSG00000115652	832	617	598	884	960	880	969	1220	1238
ENSG00000233339	2	1	0	2	0	0	0	0	0
ENSG00000273595	0	0	0	0	0	0	0	0	0
ENSG00000213295	0	0	0	0	0	0	0	0	0
ENSG00000224061	0	0	0	0	0	0	0	0	0
ENSG00000223760	0	0	0	0	0	0	0	2	1
ENSG00000152076	80	40	51	64	75	62	47	50	55
ENSG00000152082	1271	946	1085	755	904	754	819	1042	1066
ENSG00000152086	2	2	2	2	3	0	0	1	4
ENSG00000227632	1	1	2	3	4	5	2	1	3
ENSG00000230756	2	2	2	3	0	1	7	4	4
ENSG00000213225	0	1	3	1	1	1	1	1	0
ENSG00000188542	161	130	136	55	78	73	56	94	93
ENSG00000237007	0	0	0	1	0	0	0	0	0
ENSG00000242272	0	0	0	0	0	0	0	1	1
ENSG00000273165	0	0	0	1	1	0	0	0	0
ENSG00000162961	712	508	551	541	544	544	631	784	711
ENSG00000271228	1	0	2	1	0	0	0	0	1
ENSG00000272716	13	11	8	8	8	8	9	17	10
ENSG00000152683	965	760	685	747	740	687	835	1165	1124
ENSG00000229816	18	15	15	13	13	15	4	24	18
ENSG00000201113	1	0	1	0	0	0	0	0	2
ENSG00000091106	14	9	1	15	20	11	16	17	22
ENSG00000234253	0	0	0	0	0	0	0	0	0
ENSG00000212580	0	0	0	0	0	0	0	0	0
ENSG00000285548	0	0	0	0	0	0	0	0	0
ENSG00000230327	0	0	0	0	0	0	0	0	0
ENSG00000283058	0	0	0	0	0	0	0	0	0
ENSG00000216191	0	0	0	0	0	0	0	0	0
ENSG00000238165	6	3	1	1	5	1	1	1	6
ENSG00000286412	0	0	0	0	0	0	0	0	0
ENSG00000287867	0	0	0	0	0	0	0	0	0
ENSG00000223318	0	0	0	0	0	0	0	0	0
ENSG00000153253	43	38	39	75	82	75	54	59	156
ENSG00000233204	0	0	0	0	0	0	0	0	0
ENSG00000288089	0	0	0	0	0	0	0	0	0
ENSG00000238782	0	0	0	0	0	0	0	0	0
ENSG00000235993	0	0	0	0	0	0	0	0	0
ENSG00000222344	0	0	0	2	0	0	0	0	0
ENSG00000153832	153	100	93	148	138	144	117	137	158
ENSG00000252333	0	2	0	1	1	0	0	0	0
ENSG00000231534	2	3	1	1	2	1	0	2	5
ENSG00000206725	0	0	0	0	1	0	0	0	2
ENSG00000163053	99	65	76	102	93	96	122	152	161
ENSG00000199400	2	0	0	0	0	4	2	4	1
ENSG00000285843	0	0	0	0	0	0	0	0	0
ENSG00000284643	0	0	1	0	0	0	0	0	0
ENSG00000284622	0	0	0	0	0	0	0	0	0
ENSG00000284704	0	0	0	0	0	0	0	0	0
ENSG00000236116	0	0	0	0	0	0	0	0	0
ENSG00000284631	0	1	0	0	0	0	0	0	0
ENSG00000284667	0	0	0	0	0	0	0	0	0
ENSG00000135917	239	209	205	322	319	326	137	219	357
ENSG00000284725	0	0	0	0	0	0	0	0	0
ENSG00000284718	0	0	1	0	0	0	0	0	0
ENSG00000284635	0	0	0	0	0	0	0	0	0
ENSG00000252346	0	0	0	0	0	0	0	0	0
ENSG00000226718	0	0	0	0	0	0	0	0	0
ENSG00000229172	0	0	0	1	0	0	0	0	0
ENSG00000115009	1	0	2	0	0	2	4	3	1
ENSG00000183514	0	0	0	0	0	0	0	0	0
ENSG00000123977	1	0	0	2	5	5	2	10	7
ENSG00000272237	0	0	0	0	0	0	0	0	0
ENSG00000201006	0	0	0	0	0	0	0	0	0
ENSG00000229774	0	0	0	0	0	0	0	0	0
ENSG00000074047	835	667	759	832	824	927	816	1166	1013
ENSG00000271709	7	2	7	3	3	3	4	7	2
ENSG00000201584	0	0	0	0	0	0	0	0	0
ENSG00000234455	0	0	0	0	0	0	0	0	0
ENSG00000225963	7	2	1	5	0	4	2	2	10
ENSG00000283451	0	0	0	0	0	0	0	0	0
ENSG00000079263	1	2	2	0	2	4	1	2	0
ENSG00000279964	1	0	2	1	0	1	0	0	0
ENSG00000283118	0	0	0	1	0	0	0	0	0
ENSG00000279166	1	1	0	0	1	0	0	0	0
ENSG00000238057	0	1	1	0	0	1	0	0	0
ENSG00000275372	0	0	0	0	0	0	0	0	0
ENSG00000273537	0	0	0	0	0	0	0	0	0
ENSG00000277444	0	0	0	0	0	0	0	0	0
ENSG00000232606	0	0	0	0	0	0	0	0	0
ENSG00000232125	0	0	0	0	0	0	0	0	0
ENSG00000134324	1364	963	1086	2166	1993	2268	2866	3595	2996
ENSG00000270776	0	0	1	0	1	0	0	0	0
ENSG00000286207	48	56	44	44	37	47	29	64	46
ENSG00000196504	2311	1938	1728	1786	1766	1650	1945	2507	2252
ENSG00000234932	0	0	0	0	0	0	0	0	0
ENSG00000226213	0	0	0	0	0	0	0	0	0
ENSG00000162994	117	89	80	65	64	76	64	60	114
ENSG00000203327	4	8	2	4	6	3	6	2	7
ENSG00000227799	40	24	36	19	17	25	16	23	36
ENSG00000085760	1305	1056	1051	597	621	660	730	933	868
ENSG00000162997	62	27	35	9	13	16	9	21	27
ENSG00000240401	12	11	6	6	7	7	9	4	12
ENSG00000206964	1	1	0	0	0	0	1	0	0
ENSG00000153827	3989	3173	3126	2199	2019	2251	2600	3333	3050
ENSG00000279485	0	1	0	0	0	0	1	1	0
ENSG00000228305	4	4	4	5	6	1	2	3	3
ENSG00000229920	1	0	0	1	2	1	0	0	1
ENSG00000234488	0	0	0	0	0	1	0	0	0
ENSG00000228872	0	0	0	0	0	0	1	0	0
ENSG00000229221	0	0	0	0	0	0	0	0	0
ENSG00000014641	3495	2656	2966	3369	3478	3721	3816	4894	4563
ENSG00000252988	0	0	0	0	0	0	0	0	0
ENSG00000287435	0	0	0	0	0	0	0	0	0
ENSG00000285068	0	0	0	0	0	0	0	0	0
ENSG00000214484	0	0	0	0	0	0	0	0	0
ENSG00000230002	24	18	9	18	11	12	21	19	18
ENSG00000284902	0	1	0	0	0	0	0	0	2
ENSG00000144035	0	0	0	0	0	0	0	0	0
ENSG00000163016	2	0	0	0	0	0	0	0	0
ENSG00000204872	1	1	0	0	0	2	0	0	0
ENSG00000144034	543	357	353	322	341	317	364	481	425
ENSG00000273245	7	7	6	6	5	4	1	3	10
ENSG00000280037	2	0	3	5	2	6	2	6	6
ENSG00000144048	470	353	293	291	282	244	366	494	416
ENSG00000187833	0	0	0	0	0	0	0	0	0
ENSG00000138443	1363	1208	1170	1095	1127	1061	1019	1238	1343
ENSG00000234945	26	9	15	15	13	12	6	11	14
ENSG00000234072	255	174	195	150	145	164	146	201	238
ENSG00000115234	4373	3016	3621	2885	3036	3036	2961	3844	3828
ENSG00000163795	614	412	482	424	387	376	391	493	635
ENSG00000115241	3924	2882	3788	3898	4087	4675	3646	4779	4870
ENSG00000213453	41	25	34	34	20	17	23	25	26
ENSG00000115216	3102	2268	2869	1960	2061	2195	1937	2637	2629
ENSG00000157992	25	20	25	24	18	25	6	11	30
ENSG00000235267	1	0	0	0	0	0	0	1	0
ENSG00000200003	0	0	0	0	0	0	0	0	0
ENSG00000115226	32	28	31	121	119	126	92	100	156
ENSG00000084734	1	1	3	2	1	0	1	0	6
ENSG00000138002	616	494	545	311	318	405	240	319	362
ENSG00000232723	0	0	0	0	0	0	0	0	0
ENSG00000265451	4	0	3	0	0	1	0	3	0
ENSG00000264229	1	0	0	0	0	0	0	0	1
ENSG00000222467	1	0	0	0	0	0	0	0	1
ENSG00000230993	4	0	1	0	0	1	0	2	1
ENSG00000279721	0	2	1	1	0	0	0	0	1
ENSG00000213239	1	0	0	0	1	1	0	0	1
ENSG00000155438	683	505	406	451	489	434	576	746	633
ENSG00000211460	1844	1390	1331	1249	1159	1096	1296	1641	1497
ENSG00000270798	0	1	0	0	0	0	0	0	0
ENSG00000224655	0	0	0	0	0	0	1	0	0
ENSG00000229143	0	0	0	0	0	0	0	0	0
ENSG00000121989	157	121	112	106	135	102	103	121	202
ENSG00000212389	0	0	1	0	0	0	0	0	0
ENSG00000223911	2	0	0	0	0	0	0	0	0
ENSG00000115947	578	461	386	411	390	403	421	567	525
ENSG00000204406	185	144	160	128	135	130	105	164	210
ENSG00000281469	2	1	3	1	1	0	1	1	0
ENSG00000281772	0	0	0	0	0	0	0	0	0
ENSG00000212181	0	0	0	0	0	0	0	0	0
ENSG00000224007	1	0	0	0	0	0	0	0	0
ENSG00000232238	0	0	0	0	0	0	0	0	0
ENSG00000015568	6	6	3	5	3	2	3	5	8
ENSG00000284337	0	0	0	0	0	0	0	0	0
ENSG00000186148	0	0	0	0	0	0	0	0	0
ENSG00000283684	0	0	0	0	0	0	0	0	0
ENSG00000240069	0	0	0	0	0	0	0	0	0
ENSG00000225108	5	4	6	4	6	2	2	7	5
ENSG00000204588	2	8	3	7	3	5	4	4	5
ENSG00000235721	2	3	2	0	0	0	0	2	0
ENSG00000229730	0	0	1	0	0	0	0	0	0
ENSG00000283283	3	4	3	5	1	0	0	0	2
ENSG00000265682	0	0	0	0	0	0	0	0	0
ENSG00000144063	1044	764	923	428	456	484	523	890	667
ENSG00000264979	0	0	0	1	0	0	0	0	0
ENSG00000233370	0	0	1	2	0	1	0	0	1
ENSG00000261760	0	0	0	0	0	0	0	0	0
ENSG00000282304	6	12	6	4	4	3	1	7	2
ENSG00000282785	0	0	0	0	0	0	0	0	0
ENSG00000263881	0	0	0	0	0	0	0	0	2
ENSG00000283167	2	4	1	0	1	0	0	2	1
ENSG00000226991	0	1	0	0	0	0	0	0	0
ENSG00000230650	84	76	76	27	20	23	14	31	46
ENSG00000175772	38	27	36	37	31	20	36	42	45
ENSG00000226065	3	3	2	2	0	3	3	0	5
ENSG00000230596	0	0	0	0	0	0	0	0	0
ENSG00000273471	0	0	0	0	0	0	0	0	0
ENSG00000184115	0	0	0	0	0	0	0	0	0
ENSG00000227574	0	0	0	0	0	0	0	0	0
ENSG00000144061	132	92	93	124	138	114	127	109	199
ENSG00000227744	1	0	1	0	0	0	0	0	2
ENSG00000266109	0	0	0	0	0	0	0	0	0
ENSG00000264810	1	0	0	2	1	0	0	0	0
ENSG00000286307	0	2	1	0	0	0	2	0	1
ENSG00000287405	1	1	2	0	2	1	2	3	11
ENSG00000265215	0	0	0	0	0	2	0	0	0
ENSG00000264292	0	0	0	0	0	0	0	0	0
ENSG00000288082	0	0	0	0	0	0	0	0	0
ENSG00000286188	0	0	0	0	0	0	0	0	0
ENSG00000172954	1111	906	862	962	1022	892	790	1029	941
ENSG00000163072	232	215	210	86	78	92	66	88	116
ENSG00000196151	230	167	161	126	104	112	132	178	157
ENSG00000115504	3160	2755	2647	2296	2308	2333	2337	2804	3110
ENSG00000163249	407	313	297	660	653	633	724	1028	776
ENSG00000028116	447	363	321	161	172	168	170	174	248
ENSG00000243244	19	10	23	57	54	55	32	36	81
ENSG00000136541	1	1	0	1	1	0	1	1	3
ENSG00000152430	2	1	1	0	0	3	4	1	3
ENSG00000172292	714	634	574	458	393	443	507	655	620
ENSG00000153563	21	12	10	32	46	30	42	26	71
ENSG00000119185	1191	915	837	957	934	892	1135	1527	1427
ENSG00000184182	216	154	146	140	172	175	187	244	248
ENSG00000205639	30	10	18	15	12	21	13	16	23
ENSG00000077380	1207	917	957	984	1011	1044	1030	1327	1318
ENSG00000057935	1128	892	952	723	699	735	698	966	947
ENSG00000138413	5820	4301	4430	4624	4604	4861	5257	6247	6798
ENSG00000153823	45	42	45	52	55	65	68	122	77
ENSG00000135919	2510	1936	2090	2615	2717	2794	2625	3023	3485
ENSG00000158019	1013	705	856	1127	1206	1264	1242	1343	1543
ENSG00000032389	1013	728	862	652	645	669	764	995	891
ENSG00000115446	657	504	493	441	391	402	387	552	666
ENSG00000071909	0	0	1	0	0	0	0	1	0
ENSG00000178171	0	0	0	0	0	0	0	0	0
ENSG00000021574	663	573	435	472	468	392	462	636	604
ENSG00000221944	140	93	116	75	70	77	86	118	95
ENSG00000115317	395	248	311	423	497	485	411	481	596
ENSG00000163001	776	582	630	620	638	594	651	686	884
ENSG00000251775	0	1	0	0	0	0	0	0	1
ENSG00000169764	2974	2437	2046	2157	2157	1937	2084	2412	2760
ENSG00000223962	0	0	0	0	0	0	0	0	0
ENSG00000231079	2	1	0	0	2	0	0	0	0
ENSG00000228848	1	0	0	0	0	0	0	0	0
ENSG00000226340	0	0	0	0	0	0	0	0	0
ENSG00000286167	0	0	0	0	0	0	0	0	0
ENSG00000228236	91	54	75	64	61	65	66	88	85
ENSG00000282836	0	0	0	0	0	0	0	0	0
ENSG00000144395	147	101	85	99	85	108	65	111	96
ENSG00000252923	0	0	0	0	0	0	0	0	0
ENSG00000119041	702	579	576	546	473	456	522	705	732
ENSG00000187944	3	2	0	3	0	2	2	2	7
ENSG00000280176	0	0	0	0	0	0	0	0	1
ENSG00000197121	318	286	209	233	228	239	256	304	347
ENSG00000225636	0	0	0	0	0	0	0	0	0
ENSG00000224442	0	0	0	0	0	0	1	0	1
ENSG00000115594	1008	814	793	504	474	469	314	413	690
ENSG00000226925	0	0	0	0	0	0	0	0	0
ENSG00000115598	0	0	0	0	0	0	0	0	0
ENSG00000205716	0	0	1	0	0	0	0	0	0
ENSG00000115602	0	1	1	0	0	0	1	2	0
ENSG00000236785	0	0	0	0	0	0	0	0	0
ENSG00000264764	0	0	0	0	0	0	0	0	0
ENSG00000236525	1	0	0	0	0	0	0	0	0
ENSG00000234389	0	0	0	0	0	0	0	0	0
ENSG00000180251	4	0	2	0	0	4	3	2	6
ENSG00000241962	10	10	10	11	8	11	7	8	14
ENSG00000144182	28	56	25	21	34	28	16	33	30
ENSG00000273155	3	0	1	0	1	0	1	0	0
ENSG00000158411	304	209	187	246	190	215	225	256	316
ENSG00000185414	704	514	513	554	572	535	564	739	820
ENSG00000144214	34	26	21	24	18	31	26	34	25
ENSG00000115514	383	324	252	290	300	262	353	434	396
ENSG00000213938	0	0	0	0	0	0	0	0	1
ENSG00000232732	6	2	2	1	0	0	0	1	2
ENSG00000227004	0	0	1	0	0	0	0	0	0
ENSG00000240302	0	1	0	0	0	0	0	0	0
ENSG00000178074	263	229	185	232	231	201	271	320	274
ENSG00000162971	374	307	242	312	294	254	311	368	430
ENSG00000221445	1	1	1	3	0	1	0	1	1
ENSG00000235072	5	6	1	6	9	5	3	4	10
ENSG00000224220	3	1	1	0	3	1	3	1	4
ENSG00000201160	0	0	0	0	0	0	0	0	0
ENSG00000236145	0	0	0	0	0	0	0	0	0
ENSG00000115112	538	473	456	439	427	504	272	343	520
ENSG00000074054	1334	1010	1129	911	888	1046	877	1157	1255
ENSG00000144010	0	0	0	0	0	0	0	0	0
ENSG00000238162	0	0	0	0	0	0	0	0	0
ENSG00000223917	0	0	0	0	0	0	0	0	0
ENSG00000237308	0	0	0	0	0	0	0	0	0
ENSG00000224719	0	0	0	0	0	0	0	0	0
ENSG00000226185	0	0	0	0	0	0	0	0	0
ENSG00000272913	5	8	9	2	2	9	4	5	6
ENSG00000229689	4	1	5	5	5	4	6	6	7
ENSG00000236431	1	0	0	0	0	0	0	0	0
ENSG00000273305	0	1	0	0	0	1	0	0	0
ENSG00000233037	0	0	0	0	0	0	0	0	0
ENSG00000168992	0	0	0	0	0	0	0	0	0
ENSG00000232717	0	0	0	0	0	0	0	0	0
ENSG00000274028	0	0	0	0	0	0	0	0	0
ENSG00000230083	0	0	0	0	0	0	0	0	0
ENSG00000144015	0	0	0	0	0	0	0	1	0
ENSG00000236026	0	0	0	0	0	0	0	0	0
ENSG00000271003	0	0	0	0	0	0	0	0	0
ENSG00000270193	0	0	0	0	0	0	0	0	0
ENSG00000204699	0	0	0	0	0	0	0	0	0
ENSG00000275497	0	0	0	0	0	0	0	0	0
ENSG00000235959	0	0	0	0	0	0	0	0	0
ENSG00000236750	0	0	0	0	0	0	0	0	0
ENSG00000225979	0	0	0	0	0	0	0	0	0
ENSG00000213104	2	1	0	2	3	2	3	2	2
ENSG00000115524	5982	4655	4915	4625	4634	4829	4541	5941	6036
ENSG00000202434	0	0	0	1	0	1	0	0	0
ENSG00000206836	0	0	0	0	0	0	0	0	0
ENSG00000115541	1266	1042	1044	888	880	917	1285	1590	1164
ENSG00000270757	0	0	0	0	0	0	1	0	2
ENSG00000115540	449	342	271	274	251	228	317	409	314
ENSG00000231699	1	0	0	0	0	1	0	1	0
ENSG00000287858	1	0	1	0	0	0	0	0	0
ENSG00000154479	9	2	4	6	4	1	4	1	9
